"E8012001","E8012002","E8012003","E8012004","E8012005","E8012006","E8012007","E8012008","E8012009","E8012010","E8012011","E8012012","R0000100","R0536300","R0536401","R0536402","R1235800","R1482600"
99,99,99,99,99,99,99,99,99,99,99,99,2975,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2976,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2977,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2978,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2979,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2980,1,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2981,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2982,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2983,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2984,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2985,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2986,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2987,2,3,1984,1,4
99,99,99,1,99,99,99,99,99,99,99,99,2988,1,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2989,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2990,1,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2991,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2992,1,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2993,1,6,1984,1,4
1,99,99,99,99,99,99,99,99,99,99,99,2994,1,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2995,1,8,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,2996,1,11,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,2997,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2998,2,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,2999,1,3,1983,1,1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3000,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3001,1,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3002,2,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3003,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3004,1,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3005,2,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3006,2,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3007,2,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3008,1,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3009,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3010,2,9,1982,1,4
0,0,0,0,0,0,0,1,99,99,99,99,3011,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3012,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3013,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3014,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3015,1,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3016,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3017,2,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3018,2,10,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3019,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3020,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3021,2,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3022,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3023,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3024,1,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3025,2,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3026,2,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3027,1,5,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3028,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3029,2,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3030,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3031,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3032,1,6,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3033,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3034,1,8,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3035,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3036,1,4,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3037,2,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3038,1,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3039,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3040,2,7,1982,1,3
0,0,0,0,0,0,0,0,0,0,0,0,3041,2,2,1984,1,3
0,0,0,0,0,0,0,0,0,0,0,0,3042,1,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3043,1,8,1984,1,4
99,99,99,99,99,99,99,1,1,99,99,99,3044,1,8,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3045,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3046,2,4,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3047,2,4,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3048,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3049,2,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3050,2,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3051,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3052,2,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3053,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3054,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3055,1,7,1982,1,4
1,99,99,99,99,99,99,99,99,99,99,99,3056,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3057,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3058,1,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3059,1,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3060,2,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3061,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3062,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3063,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3064,1,3,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3065,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3066,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3067,2,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3068,1,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3069,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3070,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3071,2,5,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3072,1,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3073,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3074,1,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3075,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3076,1,6,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3077,1,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3078,2,2,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3079,2,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3080,1,9,1983,1,4
0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3081,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3082,1,12,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3083,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3084,1,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3085,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3086,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3087,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3088,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3089,1,4,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3090,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3091,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3092,1,10,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3093,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3094,1,10,1980,1,4
99,99,99,99,99,99,99,1,99,99,99,99,3095,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3096,2,4,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3097,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3098,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3099,2,10,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3100,2,3,1982,1,1
2,99,99,99,99,99,99,99,1,99,99,99,3101,1,2,1982,1,1
99,99,1,3,2,99,99,99,99,99,99,99,3102,1,9,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3103,1,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3104,1,2,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3105,2,8,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,3106,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3107,1,6,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3108,1,3,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,3109,1,10,1983,1,2
0,0,0,0,0,0,1,99,99,99,99,99,3110,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3111,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3112,2,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3113,1,11,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3114,1,11,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3115,2,11,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3116,2,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3117,2,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3118,2,5,1981,1,1
99,99,99,99,99,99,99,99,99,99,99,99,3119,1,11,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3120,1,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3121,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3122,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3123,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3124,2,5,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3125,2,1,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3126,2,4,1983,1,3
0,0,0,0,0,0,0,0,1,99,99,99,3127,1,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3128,1,3,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3129,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3130,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3131,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3132,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3134,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3135,1,12,1983,1,4
0,0,0,0,0,0,0,0,0,1,99,99,3136,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3137,1,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3138,1,3,1980,1,4
99,99,99,99,99,99,99,99,2,99,99,99,3139,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3140,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3141,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3142,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3143,1,5,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3144,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3145,1,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3146,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3147,1,4,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3148,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3149,1,5,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3150,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3151,2,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3152,1,4,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3153,2,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3154,1,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3155,2,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3156,1,8,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3157,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3158,1,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3159,2,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3160,2,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3161,2,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3162,2,10,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3163,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3164,2,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3165,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3166,2,7,1981,1,4
1,99,99,99,99,99,99,99,99,99,99,99,3167,1,10,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3168,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3169,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3170,2,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3171,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3172,1,6,1983,1,2
99,99,99,99,99,99,99,99,99,99,99,99,3173,1,12,1980,1,4
99,99,1,99,99,99,99,99,99,99,99,99,3174,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3175,2,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3176,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3177,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3178,2,1,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3179,2,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3180,2,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3181,1,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3182,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3183,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3184,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3185,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3186,2,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3187,1,12,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3188,2,11,1980,1,4
0,0,0,0,0,0,1,99,99,99,99,99,3189,2,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3190,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3191,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3192,2,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3193,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3194,1,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3195,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3196,2,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3197,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3198,1,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3199,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3200,2,1,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3201,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3202,1,4,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3203,2,1,1982,1,2
99,99,99,99,99,99,99,99,99,99,99,99,3204,2,4,1983,1,2
99,99,99,99,99,99,99,99,99,99,99,99,3205,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3206,2,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3207,1,2,1981,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3208,1,5,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3209,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3210,2,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3211,2,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3212,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3213,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3214,2,12,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3215,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3216,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3217,1,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3218,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3219,1,5,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3220,1,3,1983,1,4
0,0,1,99,99,99,99,99,99,99,99,99,3221,2,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3222,1,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3223,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3224,1,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3225,2,10,1980,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3226,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3227,2,10,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3228,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3229,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3230,2,10,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3231,1,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3232,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3233,2,8,1980,1,4
1,99,99,99,99,99,99,99,99,99,99,99,3234,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3235,2,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3236,2,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3237,2,11,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3238,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3239,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3240,2,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3241,2,10,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3242,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3243,2,8,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3244,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3245,1,4,1983,1,4
0,0,0,0,0,0,1,99,99,99,99,99,3246,1,8,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3247,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3248,2,8,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3249,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3250,2,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3251,2,5,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3252,2,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3253,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3254,2,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3255,2,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3256,1,4,1984,1,4
0,0,0,1,99,99,99,99,99,99,99,99,3257,2,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3258,1,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3259,1,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3260,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3261,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3262,1,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3263,1,4,1981,1,4
0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3264,2,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3265,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3266,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3267,2,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3268,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3269,1,4,1983,1,4
99,1,99,99,99,99,99,99,99,99,99,99,3270,1,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3271,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3272,2,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3273,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3274,1,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3275,1,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3276,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3277,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3278,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3279,2,11,1984,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3280,2,11,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3281,1,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3282,2,4,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3283,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3284,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3285,1,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3286,1,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3287,1,6,1981,1,3
0,0,0,0,0,0,0,0,0,0,0,0,3288,2,12,1983,1,3
0,0,0,0,0,0,0,0,0,0,0,0,3289,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3290,1,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3291,2,6,1981,1,4
99,1,99,99,99,99,99,99,99,99,99,99,3292,2,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3293,1,1,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3294,1,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3295,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3296,2,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3297,2,1,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3298,2,1,1980,1,1
99,99,99,99,99,99,99,99,99,1,99,99,3299,1,3,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3300,1,2,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3301,1,3,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3302,2,10,1984,1,4
0,0,0,0,0,1,99,99,99,99,99,99,3303,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3304,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3305,1,12,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3306,2,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3307,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3308,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3309,1,3,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3310,1,6,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3311,1,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3312,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3313,2,10,1983,1,4
99,99,99,99,99,99,99,1,99,99,99,99,3314,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3315,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3316,2,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3317,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3318,2,4,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3319,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3320,2,2,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3321,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3322,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3323,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3324,2,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3325,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3326,2,2,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,3327,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3328,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3329,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3330,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3331,2,9,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,3332,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3333,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3334,2,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3335,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,3336,1,12,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3337,2,8,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3338,1,8,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,3339,2,8,1982,1,2
